GAME_ID,GAME_ID_AWAY_TEAM_ID,AWAY_TEAM_ID,INN_CT,BAT_HOME_ID,OUTS_CT,BALLS_CT,STRIKES_CT,PITCH_SEQ_TX,AWAY_SCORE_CT,HOME_SCORE_CT,BAT_ID,BAT_HAND_CD,RESP_BAT_ID,RESP_BAT_HAND_CD,PIT_ID,PIT_HAND_CD,RESP_PIT_ID,RESP_PIT_HAND_CD,POS2_FLD_ID,POS3_FLD_ID,POS4_FLD_ID,POS5_FLD_ID,POS6_FLD_ID,POS7_FLD_ID,POS8_FLD_ID,POS9_FLD_ID,BASE1_RUN_ID,BASE2_RUN_ID,BASE3_RUN_ID,EVENT_TX,LEADOFF_FL,PH_FL,BAT_FLD_CD,BAT_LINEUP_ID,EVENT_CD,BAT_EVENT_FL,AB_FL,H_FL,SH_FL,SF_FL,EVENT_OUTS_CT,DP_FL,TP_FL,RBI_CT,WP_FL,PB_FL,FLD_CD,BATTEDBALL_CD,BUNT_FL,FOUL_FL,BATTEDBALL_LOC_TX,ERR_CT,ERR1_FLD_CD,ERR1_CD,ERR2_FLD_CD,ERR2_CD,ERR3_FLD_CD,ERR3_CD,BAT_DEST_ID,RUN1_DEST_ID,RUN2_DEST_ID,RUN3_DEST_ID,BAT_PLAY_TX,RUN1_PLAY_TX,RUN2_PLAY_TX,RUN3_PLAY_TX,RUN1_SB_FL,RUN2_SB_FL,RUN3_SB_FL,RUN1_CS_FL,RUN2_CS_FL,RUN3_CS_FL,RUN1_PK_FL,RUN2_PK_FL,RUN3_PK_FL,RUN1_RESP_PIT_ID,RUN2_RESP_PIT_ID,RUN3_RESP_PIT_ID,GAME_NEW_FL,GAME_END_FL,PR_RUN1_FL,PR_RUN2_FL,PR_RUN3_FL,REMOVED_FOR_PR_RUN1_ID,REMOVED_FOR_PR_RUN2_ID,REMOVED_FOR_PR_RUN3_ID,REMOVED_FOR_PH_BAT_ID,REMOVED_FOR_PH_BAT_FLD_CD,PO1_FLD_CD,PO2_FLD_CD,PO3_FLD_CD,ASS1_FLD_CD,ASS2_FLD_CD,ASS3_FLD_CD,ASS4_FLD_CD,ASS5_FLD_CD,EVENT_ID
SLN201807270,SLN201807270CHN,CHN,6,0,1,0,0,X,2,5,schwk001,L,schwk001,L,weavl001,R,weavl001,R,moliy001,carpm002,garcg002,munoy001,dejop001,ozunm001,phamt001,fowld001,,zobrb001,,63/G.2-3,F,F,7,6,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,3,0,63,,,,F,F,F,F,F,F,F,F,F,,weavl001,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,51
SLN201807270,SLN201807270CHN,CHN,6,0,2,1,2,CSF*BS,2,5,happi001,L,happi001,L,weavl001,R,weavl001,R,moliy001,carpm002,garcg002,munoy001,dejop001,ozunm001,phamt001,fowld001,,,zobrb001,K,F,F,5,7,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,3,2,,,,F,F,F,F,F,F,F,F,F,,,weavl001,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,52
SLN201807270,SLN201807270CHN,CHN,6,1,0,3,2,.BBCBFFB,2,5,carpm002,L,carpm002,L,rosar002,L,rosar002,L,carav001,rizza001,zobrb001,happi001,baezj001,schwk001,almoa002,heywj001,,,,W,T,F,3,1,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,53
SLN201807270,SLN201807270CHN,CHN,6,1,0,2,1,BF*B>S,2,5,moliy001,R,moliy001,R,rosar002,L,rosar002,L,carav001,rizza001,zobrb001,happi001,baezj001,schwk001,almoa002,heywj001,carpm002,,,CS2(24364),F,F,2,2,6,F,F,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,,24364,,,F,F,F,T,F,F,F,F,F,rosar002,,,F,F,F,F,F,,,,,0,4,0,0,2,4,3,6,0,54
SLN201807270,SLN201807270CHN,CHN,6,1,1,2,2,BF*B>S.S,2,5,moliy001,R,moliy001,R,rosar002,L,rosar002,L,carav001,rizza001,zobrb001,happi001,baezj001,schwk001,almoa002,heywj001,,,,K,F,F,2,2,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,55
SLN201807270,SLN201807270CHN,CHN,6,1,2,3,0,BBBB,2,5,dejop001,R,dejop001,R,rosar002,L,rosar002,L,carav001,rizza001,zobrb001,happi001,baezj001,schwk001,almoa002,heywj001,,,,W,F,F,6,3,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,56
SLN201807270,SLN201807270CHN,CHN,6,1,2,1,2,BSTS,2,5,garcg002,L,garcg002,L,rosar002,L,rosar002,L,carav001,rizza001,zobrb001,happi001,baezj001,schwk001,almoa002,heywj001,dejop001,,,K,F,F,4,4,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,0,0,2,,,,F,F,F,F,F,F,F,F,F,rosar002,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,57
SLN201807270,SLN201807270CHN,CHN,7,0,0,1,2,..CBSX,2,5,lastt001,L,lastt001,L,mayem001,R,mayem001,R,moliy001,carpm002,garcg002,munoy001,dejop001,ozunm001,phamt001,fowld001,,,,31/G,T,T,11,8,2,T,T,0,F,F,1,F,F,0,F,F,3,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,31,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,rosar002,1,1,0,0,3,0,0,0,0,58
SLN201807270,SLN201807270CHN,CHN,7,0,1,1,0,BX,2,5,carav001,L,carav001,L,mayem001,R,mayem001,R,moliy001,carpm002,garcg002,munoy001,dejop001,ozunm001,phamt001,fowld001,,,,7/F,F,F,2,9,2,T,T,0,F,F,1,F,F,0,F,F,7,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,7,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,59
SLN201807270,SLN201807270CHN,CHN,7,0,2,2,1,BCBX,2,5,rizza001,L,rizza001,L,mayem001,R,mayem001,R,moliy001,carpm002,garcg002,munoy001,dejop001,ozunm001,phamt001,fowld001,,,,1/P-,F,F,3,1,2,T,T,0,F,F,1,F,F,0,F,F,1,P,F,F,,0,0,N,0,N,0,N,0,0,0,0,1,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,1,0,0,0,0,0,0,0,60
SLN201807270,SLN201807270CHN,CHN,7,1,0,1,2,.BCCFFX,2,5,ozunm001,R,ozunm001,R,milla003,R,milla003,R,carav001,rizza001,zobrb001,happi001,baezj001,schwk001,almoa002,heywj001,,,,53/G,T,F,7,5,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,53,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,5,0,0,0,0,61
SLN201807270,SLN201807270CHN,CHN,7,1,1,3,2,BBCFBFX,2,5,phamt001,R,phamt001,R,milla003,R,milla003,R,carav001,rizza001,zobrb001,happi001,baezj001,schwk001,almoa002,heywj001,,,,7/F,F,F,8,6,2,T,T,0,F,F,1,F,F,0,F,F,7,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,7,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,62
SLN201807270,SLN201807270CHN,CHN,7,1,2,0,2,CCC,2,5,fowld001,L,fowld001,L,milla003,R,milla003,R,carav001,rizza001,zobrb001,happi001,baezj001,schwk001,almoa002,heywj001,,,,K,F,F,9,7,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,63
SLN201807270,SLN201807270CHN,CHN,8,0,0,0,0,.X,2,5,almoa002,R,almoa002,R,hickj002,R,hickj002,R,moliy001,carpm002,garcg002,munoy001,dejop001,ozunm001,phamt001,fowld001,,,,13/G-,T,F,8,2,2,T,T,0,F,F,1,F,F,0,F,F,1,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,13,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,1,0,0,0,0,64
SLN201807270,SLN201807270CHN,CHN,8,0,1,3,2,CSBBBS,2,5,heywj001,L,heywj001,L,hickj002,R,hickj002,R,moliy001,carpm002,garcg002,munoy001,dejop001,ozunm001,phamt001,fowld001,,,,K,F,F,9,3,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,65
SLN201807270,SLN201807270CHN,CHN,8,0,2,1,0,BX,2,5,baezj001,R,baezj001,R,hickj002,R,hickj002,R,moliy001,carpm002,garcg002,munoy001,dejop001,ozunm001,phamt001,fowld001,,,,63/G,F,F,6,4,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,63,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,66
SLN201807270,SLN201807270CHN,CHN,8,1,0,2,2,CFFBBS,2,5,munoy001,R,munoy001,R,milla003,R,milla003,R,carav001,rizza001,zobrb001,happi001,baezj001,schwk001,almoa002,heywj001,,,,K,T,F,5,8,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,67
SLN201807270,SLN201807270CHN,CHN,8,1,1,1,1,.CBX,2,5,badeh001,R,badeh001,R,milla003,R,milla003,R,carav001,rizza001,zobrb001,happi001,baezj001,schwk001,almoa002,heywj001,,,,8/F-,F,T,11,9,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,hickj002,1,8,0,0,0,0,0,0,0,68
SLN201807270,SLN201807270CHN,CHN,8,1,2,1,0,BX,2,5,carpm002,L,carpm002,L,milla003,R,milla003,R,carav001,rizza001,zobrb001,happi001,baezj001,schwk001,almoa002,heywj001,,,,4/L,F,F,3,1,2,T,T,0,F,F,1,F,F,0,F,F,4,L,F,F,,0,0,N,0,N,0,N,0,0,0,0,4,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,4,0,0,0,0,0,0,0,69
SLN201807270,SLN201807270CHN,CHN,9,0,0,1,2,.CFFFBS,2,5,zobrb001,L,zobrb001,L,norrb001,R,norrb001,R,moliy001,carpm002,garcg002,munoy001,dejop001,ozunm001,phamt001,fowld001,,,,K,T,F,4,5,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,70
SLN201807270,SLN201807270CHN,CHN,9,0,1,0,2,CFX,2,5,schwk001,L,schwk001,L,norrb001,R,norrb001,R,moliy001,carpm002,garcg002,munoy001,dejop001,ozunm001,phamt001,fowld001,,,,7/L,F,F,7,6,2,T,T,0,F,F,1,F,F,0,F,F,7,L,F,F,,0,0,N,0,N,0,N,0,0,0,0,7,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,71
SLN201807270,SLN201807270CHN,CHN,9,0,2,1,2,FSBC,2,5,happi001,L,happi001,L,norrb001,R,norrb001,R,moliy001,carpm002,garcg002,munoy001,dejop001,ozunm001,phamt001,fowld001,,,,K,F,F,5,7,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,T,F,F,F,,,,,0,2,0,0,0,0,0,0,0,72
SLN201807280,SLN201807280CHN,CHN,1,0,0,1,0,BX,0,0,rizza001,L,rizza001,L,mikom001,R,mikom001,R,moliy001,martj008,munoy001,carpm002,dejop001,ozunm001,phamt001,fowld001,,,,3/G,T,F,3,1,2,T,T,0,F,F,1,F,F,0,F,F,3,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,3,,,,F,F,F,F,F,F,F,F,F,,,,T,F,F,F,F,,,,,0,3,0,0,0,0,0,0,0,1
SLN201807280,SLN201807280CHN,CHN,1,0,1,1,2,CBSFX,0,0,almoa002,R,almoa002,R,mikom001,R,mikom001,R,moliy001,martj008,munoy001,carpm002,dejop001,ozunm001,phamt001,fowld001,,,,53/G,F,F,8,2,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,53,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,5,0,0,0,0,2
SLN201807280,SLN201807280CHN,CHN,1,0,2,3,2,CBBSBB,0,0,heywj001,L,heywj001,L,mikom001,R,mikom001,R,moliy001,martj008,munoy001,carpm002,dejop001,ozunm001,phamt001,fowld001,,,,W,F,F,9,3,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,3
SLN201807280,SLN201807280CHN,CHN,1,0,2,1,2,S*BS1X,0,0,baezj001,R,baezj001,R,mikom001,R,mikom001,R,moliy001,martj008,munoy001,carpm002,dejop001,ozunm001,phamt001,fowld001,heywj001,,,64(1)/FO/G,F,F,6,4,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,64,,,F,F,F,F,F,F,F,F,F,mikom001,,,F,F,F,F,F,,,,,0,4,0,0,6,0,0,0,0,4
SLN201807280,SLN201807280CHN,CHN,1,1,0,0,0,X,0,0,carpm002,L,carpm002,L,quinj001,L,quinj001,L,contw001,rizza001,boted002,happi001,baezj001,schwk001,almoa002,heywj001,,,,S5/BG-,T,F,5,1,20,T,T,1,F,F,0,F,F,0,F,F,5,G,T,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,5
SLN201807280,SLN201807280CHN,CHN,1,1,0,3,2,LBBB1C1>FX,0,0,moliy001,R,moliy001,R,quinj001,L,quinj001,L,contw001,rizza001,boted002,happi001,baezj001,schwk001,almoa002,heywj001,carpm002,,,S56/L.1-3,F,F,2,2,20,T,T,1,F,F,0,F,F,0,F,F,5,L,F,F,,0,0,N,0,N,0,N,1,3,0,0,,,,,F,F,F,F,F,F,F,F,F,quinj001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,6
SLN201807280,SLN201807280CHN,CHN,1,1,0,3,2,BBF1FBB,0,0,dejop001,R,dejop001,R,quinj001,L,quinj001,L,contw001,rizza001,boted002,happi001,baezj001,schwk001,almoa002,heywj001,moliy001,,carpm002,W.1-2,F,F,6,3,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,2,0,3,,,,,F,F,F,F,F,F,F,F,F,quinj001,,quinj001,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,7
SLN201807280,SLN201807280CHN,CHN,1,1,0,3,1,BBBCB,0,0,martj008,R,martj008,R,quinj001,L,quinj001,L,contw001,rizza001,boted002,happi001,baezj001,schwk001,almoa002,heywj001,dejop001,moliy001,carpm002,W.3-H;2-3;1-2,F,F,3,4,14,T,F,0,F,F,0,F,F,1,F,F,0,,F,F,,0,0,N,0,N,0,N,1,2,3,4,,,,,F,F,F,F,F,F,F,F,F,quinj001,quinj001,quinj001,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,8
SLN201807280,SLN201807280CHN,CHN,1,1,0,3,2,*BFBFFBX,0,1,ozunm001,R,ozunm001,R,quinj001,L,quinj001,L,contw001,rizza001,boted002,happi001,baezj001,schwk001,almoa002,heywj001,martj008,dejop001,moliy001,HR/8/F.3-H;2-H;1-H,F,F,7,5,23,T,T,4,F,F,0,F,F,4,F,F,0,F,F,F,8,0,0,N,0,N,0,N,4,4,4,4,,,,,F,F,F,F,F,F,F,F,F,quinj001,quinj001,quinj001,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,9
SLN201807280,SLN201807280CHN,CHN,1,1,0,3,2,CBBCBFFC,0,5,phamt001,R,phamt001,R,quinj001,L,quinj001,L,contw001,rizza001,boted002,happi001,baezj001,schwk001,almoa002,heywj001,,,,K,F,F,8,6,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,10
SLN201807280,SLN201807280CHN,CHN,1,1,1,3,2,BBBCCB,0,5,fowld001,R,fowld001,R,quinj001,L,quinj001,L,contw001,rizza001,boted002,happi001,baezj001,schwk001,almoa002,heywj001,,,,W,F,F,9,7,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,11
SLN201807280,SLN201807280CHN,CHN,1,1,1,3,2,BBFSB>X,0,5,munoy001,R,munoy001,R,quinj001,L,quinj001,L,contw001,rizza001,boted002,happi001,baezj001,schwk001,almoa002,heywj001,fowld001,,,D9/L.1-H,F,F,4,8,21,T,T,2,F,F,0,F,F,1,F,F,9,L,F,F,,0,0,N,0,N,0,N,2,4,0,0,,,,,F,F,F,F,F,F,F,F,F,quinj001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,12
SLN201807280,SLN201807280CHN,CHN,1,1,1,0,2,SCFS,0,6,mikom001,R,mikom001,R,quinj001,L,quinj001,L,contw001,rizza001,boted002,happi001,baezj001,schwk001,almoa002,heywj001,,munoy001,,K,F,F,1,9,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,2,0,2,,,,F,F,F,F,F,F,F,F,F,,quinj001,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,13
SLN201807280,SLN201807280CHN,CHN,1,1,2,0,0,X,0,6,carpm002,L,carpm002,L,quinj001,L,quinj001,L,contw001,rizza001,boted002,happi001,baezj001,schwk001,almoa002,heywj001,,munoy001,,53/G-,F,F,5,1,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,0,0,2,0,53,,,,F,F,F,F,F,F,F,F,F,,quinj001,,F,F,F,F,F,,,,,0,3,0,0,5,0,0,0,0,14
SLN201807280,SLN201807280CHN,CHN,2,0,0,1,1,CBX,0,6,contw001,R,contw001,R,mikom001,R,mikom001,R,moliy001,martj008,munoy001,carpm002,dejop001,ozunm001,phamt001,fowld001,,,,43/G,T,F,2,5,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,43,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,4,0,0,0,0,15
SLN201807280,SLN201807280CHN,CHN,2,0,1,1,2,CFBS,0,6,schwk001,L,schwk001,L,mikom001,R,mikom001,R,moliy001,martj008,munoy001,carpm002,dejop001,ozunm001,phamt001,fowld001,,,,K,F,F,7,6,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,16
SLN201807280,SLN201807280CHN,CHN,2,0,2,3,2,BFBBCX,0,6,happi001,L,happi001,L,mikom001,R,mikom001,R,moliy001,martj008,munoy001,carpm002,dejop001,ozunm001,phamt001,fowld001,,,,43/G,F,F,5,7,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,43,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,4,0,0,0,0,17
SLN201807280,SLN201807280CHN,CHN,2,1,0,0,1,CX,0,6,moliy001,R,moliy001,R,quinj001,L,quinj001,L,contw001,rizza001,boted002,happi001,baezj001,schwk001,almoa002,heywj001,,,,63/G,T,F,2,2,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,63,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,18
SLN201807280,SLN201807280CHN,CHN,2,1,1,2,1,BCBX,0,6,dejop001,R,dejop001,R,quinj001,L,quinj001,L,contw001,rizza001,boted002,happi001,baezj001,schwk001,almoa002,heywj001,,,,8/L,F,F,6,3,2,T,T,0,F,F,1,F,F,0,F,F,8,L,F,F,,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,19
SLN201807280,SLN201807280CHN,CHN,2,1,2,0,0,X,0,6,martj008,R,martj008,R,quinj001,L,quinj001,L,contw001,rizza001,boted002,happi001,baezj001,schwk001,almoa002,heywj001,,,,S8/L,F,F,3,4,20,T,T,1,F,F,0,F,F,0,F,F,8,L,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,20
SLN201807280,SLN201807280CHN,CHN,2,1,2,0,0,X,0,6,ozunm001,R,ozunm001,R,quinj001,L,quinj001,L,contw001,rizza001,boted002,happi001,baezj001,schwk001,almoa002,heywj001,martj008,,,S9/L+.1X3(95),F,F,7,5,20,T,T,1,F,F,1,F,F,0,F,F,9,L,F,F,,0,0,N,0,N,0,N,1,0,0,0,,95,,,F,F,F,F,F,F,F,F,F,quinj001,,,F,F,F,F,F,,,,,0,5,0,0,9,0,0,0,0,21
SLN201807280,SLN201807280CHN,CHN,3,0,0,0,2,CFX,0,6,quinj001,R,quinj001,R,mikom001,R,mikom001,R,moliy001,martj008,munoy001,carpm002,dejop001,ozunm001,phamt001,fowld001,,,,S9/L,T,F,1,8,20,T,T,1,F,F,0,F,F,0,F,F,9,L,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,22
SLN201807280,SLN201807280CHN,CHN,3,0,0,0,0,X,0,6,boted002,R,boted002,R,mikom001,R,mikom001,R,moliy001,martj008,munoy001,carpm002,dejop001,ozunm001,phamt001,fowld001,quinj001,,,64(1)3/GDP,F,F,4,9,2,T,T,0,F,F,2,T,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,43,64,,,F,F,F,F,F,F,F,F,F,mikom001,,,F,F,F,F,F,,,,,0,4,3,0,6,4,0,0,0,23
SLN201807280,SLN201807280CHN,CHN,3,0,2,0,2,CSFX,0,6,rizza001,L,rizza001,L,mikom001,R,mikom001,R,moliy001,martj008,munoy001,carpm002,dejop001,ozunm001,phamt001,fowld001,,,,53/G,F,F,3,1,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,53,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,5,0,0,0,0,24
SLN201807280,SLN201807280CHN,CHN,3,1,0,2,2,BCFBX,0,6,phamt001,R,phamt001,R,quinj001,L,quinj001,L,contw001,rizza001,boted002,happi001,baezj001,schwk001,almoa002,heywj001,,,,9/F+,T,F,8,6,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,9,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,25
SLN201807280,SLN201807280CHN,CHN,3,1,1,1,2,CCBX,0,6,fowld001,R,fowld001,R,quinj001,L,quinj001,L,contw001,rizza001,boted002,happi001,baezj001,schwk001,almoa002,heywj001,,,,53/G,F,F,9,7,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,53,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,5,0,0,0,0,26
SLN201807280,SLN201807280CHN,CHN,3,1,2,3,2,FBFBBX,0,6,munoy001,R,munoy001,R,quinj001,L,quinj001,L,contw001,rizza001,boted002,happi001,baezj001,schwk001,almoa002,heywj001,,,,63/G,F,F,4,8,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,63,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,27
SLN201807280,SLN201807280CHN,CHN,4,0,0,0,0,X,0,6,almoa002,R,almoa002,R,mikom001,R,mikom001,R,moliy001,martj008,munoy001,carpm002,dejop001,ozunm001,phamt001,fowld001,,,,53/BG-,T,F,8,2,2,T,T,0,F,F,1,F,F,0,F,F,5,G,T,F,,0,0,N,0,N,0,N,0,0,0,0,53,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,5,0,0,0,0,28
SLN201807280,SLN201807280CHN,CHN,4,0,1,0,1,CX,0,6,heywj001,L,heywj001,L,mikom001,R,mikom001,R,moliy001,martj008,munoy001,carpm002,dejop001,ozunm001,phamt001,fowld001,,,,S7/L,F,F,9,3,20,T,T,1,F,F,0,F,F,0,F,F,7,L,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,29
SLN201807280,SLN201807280CHN,CHN,4,0,1,0,1,CX,0,6,baezj001,R,baezj001,R,mikom001,R,mikom001,R,moliy001,martj008,munoy001,carpm002,dejop001,ozunm001,phamt001,fowld001,heywj001,,,HR/9/F.1-H,F,F,6,4,23,T,T,4,F,F,0,F,F,2,F,F,0,F,F,F,9,0,0,N,0,N,0,N,4,4,0,0,,,,,F,F,F,F,F,F,F,F,F,mikom001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,30
SLN201807280,SLN201807280CHN,CHN,4,0,1,2,1,CBBX,2,6,contw001,R,contw001,R,mikom001,R,mikom001,R,moliy001,martj008,munoy001,carpm002,dejop001,ozunm001,phamt001,fowld001,,,,63/G,F,F,2,5,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,63,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,31
